Timestamp,Gender,Which of these options is most suitable to describe your current primary role?,How would you rate your experience in artifact development and sharing in MDE research projects?,How would you rate your experience in reusing artifacts from MDE research projects?,"Have you ever submitted an artifact for evaluation to some conference, workshop, or journal?",Have you ever contacted other researchers for help on reusing their artifacts?,Have you ever been contacted by other researchers interested to reuse some artifact you shared?,Which challenges have you encountered during the sharing and use of artifacts in MDE research projects?,1.1) What is it all about? [its name],"1.1) What is it all about? [the context of its development (e.g., domain, problem, project)]","1.1) What is it all about? [its main functionalities supported (e.g., modelling language, code generation, model analysis)]",1.1) What is it all about? [the relation with its associated paper],1.2) What does it have? [a description of its directory structure and content],"1.2) What does it have? [everything required for replications (i.e., complete)]","1.2) What does it have? [no more assets than necessary for replications (i.e., concise)]",1.2) What does it have? [a preprint of its associated article],"1.3) What concepts and technologies underpin the artifact? [the theories that underpin its creation (e.g., formalisms, semantics)]","1.3) What concepts and technologies underpin the artifact? [the modeling languages used to develop it (e.g., UML, xtUML, SysML, BPMN)]","1.3) What concepts and technologies underpin the artifact? [the meta-modeling languages used to develop it (e.g., EMOF, CMOF, ECore/EMF, KM3)]","1.3) What concepts and technologies underpin the artifact? [the standards and/or specifications used to develop it (e.g., ISO, CMI, XMI, CWM, HUTN, JMI, DD, OCL)]",1.3) What concepts and technologies underpin the artifact? [the programming/markup language used to develop it],"1.3) What concepts and technologies underpin the artifact? [the libraries, dependencies, and frameworks used to develop it and their respective versions (e.g., Eclipse release)]","Which factual questions would you say are missing in the ""What"" perspective?",2.1) Why it was created? [the motivation for its development],"2.1) Why it was created? [its objective/goal (e.g., verify claims, replicability, reusability, a whole new library/framework)]","2.1) Why it was created? [its advantages and/or novelty (e.g., algorithm, language, method)]","Which factual questions would you say are missing in the ""Why"" perspective?","3.1) Where is it hosted? [is open and public (e.g., GitHub, BitBucket, Zenodo, Figshare)]","3.1) Where is it hosted? [is indexed and findable by search engines (e.g., GitHub, BitBucket, Zenodo, Figshare)]","3.1) Where is it hosted? [archives data for long-term and permanent access (e.g., Zenodo, Figshare)]","3.2) Where shall I cite? [an explicit format for citation (e.g., in a CITATION file)]",3.2) Where shall I cite? [its citation information in BibTeX format],3.2) Where shall I cite? [an URL for citation],3.2) Where shall I cite? [a DOI for citation],"3.3) Where to find related work? [credit to data obtained from other sources (e.g., cited authors, paper, repository)]","3.3) Where to find related work? [references about key concepts (e.g., papers, surveys, wiki, reports)]","3.3) Where to find related work? [references to studies using it (e.g., known uses, integrated with)]",3.3) Where to find related work? [references to related artifacts/projects],"3.3) Where to find related work? [references using in-code citation (e.g., code header)]","Which factual questions would you say are missing in the ""Where"" perspective?","4.1) Who could use it? [be deposited under an explicit open license (e.g., reported in a LICENSE file)]","4.1) Who could use it? [have files made available using open/non-proprietary formats (e.g., JSON, open XML schema)]","4.1) Who could use it? [indicate a list of potential users (e.g., professionals, researchers, industry sectors)]","4.1) Who could use it? [be developed using open, well-maintained, and documented libraries or dependencies]","4.2) Who are the authors? [a communication channel for interacting with the community (e.g., forum, mailing list, issue tracker, IRC, Slack, Discord)]",4.2) Who are the authors? [the names of its authors],4.2) Who are the authors? [the institution of its authors],"4.2) Who are the authors? [the contact details of its authors (e.g., email address, ResearchGate, Linkedin, website)]",4.2) Who are the authors? [the ORCID of its authors],"4.2) Who are the authors? [the level of experience of its authors (e.g., bio, degree, position)]","4.3) Who funded this project? [the funding agencies that supported the project (e.g., ERC, NWO, CNPq, DFG, EPSRC, NSF)]","Which factual questions would you say are missing in the ""Who"" perspective?","5.1) When did changes happen? [tracked using version control (e.g., GitHub, GitLab, BitBucket)]","5.1) When did changes happen? [small (e.g., concise, cohesive edits)]","5.1) When did changes happen? [explained (e.g., via CHANGELOG or commit messages)]",5.1) When did changes happen? [labelled using tags and/or release identifiers to allow referencing and retrieval of specific versions],"5.2) When do future changes shall happen? [a timeline for future goals and planned updates (e.g., frequency, next steps, future work plans)]","5.2) When do future changes shall happen? [means for receiving change requests and feedback from users (e.g., bug fixes, pull requests)]","Which factual questions would you say are missing in the ""When"" perspective?","6.1) How is it organized? [Tabular data files shall follow analysis-friendly formats (e.g., the column is variable, the row is observation, data dictionary, the meaning of column/row headers)]","6.1) How is it organized? [Files and folders shall have self-explaining names matching content, meaning, and human abstractions (e.g., doc/, src/, results/, src/, bin/)]","6.1) How is it organized? [The artifact shall indicate best practices used (e.g., naming or code conventions, guidelines/checklists)]","6.1) How is it organized? [Useful metadata shall be used as part of filenames for pattern matching (e.g., yyyymmdd), where meaningful]","6.1) How is it organized? [The artifact shall be compliant with ICT accessibility standards (e.g., Section 508, WAI)]","6.1) How is it organized? [The experiment workflow shall be broken-down into small and simple procedures to facilitate reuse (e.g., scripts, functions)]",6.1) How is it organized? [The artifact shall include a website or wiki-page],6.2) How to set up a running environment? [The artifact shall provide instructions for downloading],6.2) How to set up a running environment? [The artifact shall provide the open-source code],6.2) How to set up a running environment? [The artifact shall provide a binary/compiled version],"6.2) How to set up a running environment? [The artifact shall provide a container for freezing dependencies and quickly setting up a running environment (e.g., VM, Docker)]",6.2) How to set up a running environment? [The artifact shall provide a step-by-step tutorial of how to build the source code],"6.2) How to set up a running environment? [The artifact compilation shall rely on build automation tools (e.g., make, ant)]","6.2) How to set up a running environment? [The artifact compilation shall rely on dependency management tools (e.g., maven, pip)]",6.2) How to set up a running environment? [The artifact shall provide instructions to install it],"6.3) How to get started? [The artifact shall include instructions for running it on minimal test data (e.g., quick run, smoke testing)]",6.3) How to get started? [The artifact shall indicate the most relevant and interesting parts of the source code/artifact],"6.3) How to get started? [The artifact shall include step-by-step instructions for running it (e.g., README, PDF)]","6.3) How to get started? [The artifact shall include a video tutorial with the step-by-step for running it (e.g., Youtube, Vimeo)]",6.4) How to replicate the experiment? [The artifact shall include the complete set of test models considered],"6.4) How to replicate the experiment? [The artifact shall provide instructions for manual/automated pre-processing of raw data for experiments (e.g., bash, python, R script)]","6.4) How to replicate the experiment? [The artifact shall provide instructions for manual/automated replication of the complete (or at least a subset) experiment as in the paper (e.g., bash, python, R script)]","6.4) How to replicate the experiment? [The experiment workflow shall be fully automated (including raw data processing, experiment execution, figures plotting)]","6.4) How to replicate the experiment? [The artifact shall include the experiment results shown in its associated paper in tabular and machine-readable format (e.g., .csv, .tab)]",6.4) How to replicate the experiment? [The artifact shall include log files produced],"6.5) How to run the analysis of results? [The artifact shall provide scripts for the automated analysis of results as in the paper (e.g., R scripts, python scripts, Jupyter notebooks)]","6.5) How to run the analysis of results? [The artifact shall include scripts for drawing figures and/or plots as in the paper (e.g., R scripts, python scripts, Jupyter notebooks)]",6.5) How to run the analysis of results? [The artifact shall provide a clear description of the measurement procedures and metrics used in the paper],"6.6) How could it be repurposed? [The artifact shall indicate suggestions for contributions (e.g., notes.txt, todo.txt, ways it could be repurposed, wishlist)]",6.6) How could it be repurposed? [The artifact documentation shall be designed considering users with minimal expertise],6.6) How could it be repurposed? [The artifact shall provide details about ethical concerns in replications],"6.6) How could it be repurposed? [The artifact source code shall be documented (e.g., in-code comments, Javadoc)]","6.6) How could it be repurposed? [The artifact shall provide instructions for integration/chaining with commercial tools (e.g., Matlab, DOORS)]","6.6) How could it be repurposed? [The artifact shall report known issues, bugs, and limitations (e.g., issue tracker)]","Which factual questions would you say are missing in the ""How"" perspective?","7.1) How many resources does it need? [The artifact shall indicate the system and environment where it was successfully evaluated (e.g., OS, CPU, RAM, GPU, Disk)]","7.1) How many resources does it need? [The artifact shall indicate the minimum system and environment requirements for usage (e.g., OS, CPU, RAM, GPU, Disk)]","7.1) How many resources does it need? [The artifact shall indicate the skills and/or settings required for usage (e.g., team configuration, users' skills)]",7.1) How many resources does it need? [The artifact shall indicate the approximate amount of time needed to replicate the experiment],"Which factual questions would you say are missing in the ""How much/many"" perspective?",How do you assess the clarity of these guidelines?,How do you assess the completeness of these guidelines?,How do you assess the relevance of these guidelines?,Additional remarks
2021/04/27 5:22:25 pm EET,Male,Academic researcher (post-doc level),4,4,No,Yes,No,Current tool versions not working with outdated data formats after short times,Unnecessary,Essential,Essential,Desirable,Essential,Essential,Desirable,Desirable,Unnecessary,Essential,Essential,Essential,Essential,Essential,,Unnecessary,Unnecessary,Unnecessary,,Essential,Desirable,Essential,Essential,Desirable,Desirable,Desirable,Essential,Unnecessary,Unnecessary,Unnecessary,Unnecessary,,Desirable,Essential,Unnecessary,Desirable,Essential,Essential,Desirable,Essential,Unnecessary,Unnecessary,Unnecessary,,Desirable,Desirable,Desirable,Essential,Unnecessary,Desirable,,Essential,Essential,Desirable,Desirable,No answer,Desirable,Unnecessary,No answer,Essential,Desirable,Desirable,Essential,Essential,Essential,Essential,Essential,Desirable,Essential,Unnecessary,Desirable,Desirable,Essential,Desirable,Essential,Unnecessary,Desirable,Unnecessary,Unnecessary,Unnecessary,Unnecessary,Unnecessary,Essential,Unnecessary,Unnecessary,,Desirable,Unnecessary,Unnecessary,Unnecessary,,5,7,7,"What needs to be included in the artifact depends very much on the content itself. For example source code does not need measurement instructions, measurement data does not necessarily need source code. This seemed to me not well-reflected in the questionnaire, and my answers should be interpretet with this in mind."
2021/04/27 5:59:56 pm EET,Male,Academic researcher (professor level),5,4,Yes,Yes,Yes,"After a few years, the evolution of languages and platforms that the artefacts were originally built upon. ",Essential,Desirable,Essential,Desirable,Desirable,Essential,Unnecessary,Unnecessary,Unnecessary,Desirable,Unnecessary,Desirable,Desirable,Essential,Licences!,Desirable,Desirable,Desirable,Assumptions and limitations ,Essential,Desirable,Desirable,Unnecessary,Unnecessary,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,Essential,Essential,Desirable,Unnecessary,Desirable,,Desirable,Desirable,Desirable,Desirable,Unnecessary,Desirable,,Unnecessary,Essential,Unnecessary,Unnecessary,Unnecessary,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Unnecessary,Unnecessary,Essential,Desirable,Desirable,Essential,Unnecessary,Desirable,Desirable,Desirable,Unnecessary,Unnecessary,Unnecessary,Desirable,Unnecessary,Desirable,Desirable,Unnecessary,Desirable,Desirable,Unnecessary,Desirable,,Unnecessary,Desirable,Desirable,Unnecessary,,6,6,5,Good examples and even scripts to check such guidelines will be appreciated. This will need to be balanced with time and effort need to comply with them. A badging system (�� la ACM) might be a good enough incent
2021/04/27 8:03:34 pm EET,Male,Academic researcher (professor level),4,3,No,Yes,Yes,"Software that couldn't be found, compiled or run",Essential,Desirable,Essential,Desirable,Unnecessary,Essential,Desirable,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Essential,,Desirable,Desirable,Essential,,Essential,Desirable,Desirable,Unnecessary,Desirable,Desirable,Desirable,Essential,Desirable,Unnecessary,Desirable,No answer,,Desirable,Desirable,Unnecessary,Desirable,Essential,Essential,Essential,Desirable,Desirable,Unnecessary,Desirable,,Desirable,Desirable,Desirable,Desirable,Unnecessary,Desirable,,Desirable,Desirable,Unnecessary,Unnecessary,Unnecessary,Desirable,Essential,Essential,Essential,Desirable,Desirable,Essential,Desirable,Desirable,Essential,Desirable,Desirable,Essential,Desirable,Essential,Desirable,Essential,Unnecessary,Essential,Desirable,Desirable,Unnecessary,Essential,Desirable,Unnecessary,Unnecessary,Desirable,Unnecessary,Desirable,,Essential,Desirable,Desirable,Desirable,,6,7,7,
2021/04/27 9:40:41 pm EET,Male,Academic researcher (professor level),4,2,Yes,Yes,Yes,Textual description about an model can be useful to better explain the model and mitigating doubts.,Essential,Essential,Essential,Desirable,Essential,Desirable,Desirable,Unnecessary,Desirable,Essential,Desirable,Desirable,Unnecessary,Desirable,Link to associated article could be included in 1.1,Essential,Desirable,Desirable,,Essential,Desirable,Essential,Essential,Unnecessary,Unnecessary,Desirable,Desirable,Desirable,Desirable,Desirable,Unnecessary,,Desirable,Desirable,Unnecessary,Desirable,Essential,Essential,Unnecessary,Desirable,Unnecessary,Desirable,Unnecessary,,Desirable,Desirable,Essential,Desirable,Essential,Desirable,,Essential,Essential,Essential,Essential,Essential,Desirable,Essential,Unnecessary,Desirable,Desirable,Desirable,Essential,Desirable,Desirable,Essential,Essential,Unnecessary,Essential,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Unnecessary,Essential,Essential,Essential,Essential,Essential,Desirable,Desirable,No answer,Desirable,,Desirable,Desirable,Desirable,Desirable,,6,7,5,
2021/04/27 9:58:02 pm EET,Male,Academic researcher (post-doc level),4,3,Yes,Yes,Yes,"compatibility issues, different versions of tools, missing or uncomplete documentation",Essential,Essential,Essential,Essential,Essential,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,,Desirable,Essential,Desirable,,Essential,Essential,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,,Desirable,Desirable,Desirable,Essential,Essential,Essential,Desirable,Essential,Desirable,Desirable,Unnecessary,,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,Desirable,Desirable,Essential,Desirable,Desirable,Essential,Essential,Essential,Essential,Essential,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,,Essential,Essential,Essential,Essential,,6,6,6,
2021/04/27 10:40:52 pm EET,Male,Academic researcher (post-doc level),4,4,Yes,Yes,Yes,"incomplete artifacts, technical difficulties becauese of version conflicts and obsolete technologies",Desirable,Desirable,Essential,Essential,Essential,Desirable,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,,Desirable,Desirable,Desirable,,Essential,Essential,Essential,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,Desirable,Essential,Desirable,Unnecessary,Desirable,,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Essential,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,Desirable,Essential,Essential,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,,Essential,Desirable,Essential,Desirable,,6,6,5,
2021/04/28 9:35:34 am EET,Male,Academic researcher (post-doc level),5,5,Yes,Yes,Yes,"Majority of researchers did not respond to my requests. 

Sometimes the links provided in the paper were out of date, even for recent papers. Hosting of artifacts can be problematic if the size is too big.  

In my view, the entire emf ecosystem makes artifact distribution difficult because of how dependencies are handled in Eclipse.",Essential,Essential,Essential,Essential,Desirable,Essential,Unnecessary,Desirable,Desirable,Essential,Essential,Desirable,Desirable,Essential,Pretty much everything I can think of has been included.,Desirable,Desirable,Essential,,Desirable,Essential,Essential,Desirable,Desirable,Unnecessary,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,,Essential,Essential,Unnecessary,Desirable,Desirable,Essential,Desirable,Essential,Unnecessary,Unnecessary,Desirable,,Desirable,Unnecessary,Desirable,Unnecessary,Desirable,Desirable,,Desirable,Essential,Desirable,Essential,Unnecessary,Desirable,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Essential,Essential,Essential,Desirable,Unnecessary,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Unnecessary,Desirable,Unnecessary,Unnecessary,Desirable,Unnecessary,Unnecessary,Desirable,,Desirable,Essential,Desirable,Desirable,,6,6,7,
2021/04/28 3:15:37 pm EET,Male,Academic researcher (pre-PhD level),3,3,No,Yes,No,,Desirable,Desirable,Essential,Essential,Unnecessary,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Unnecessary,Desirable,,Desirable,Desirable,Essential,,Essential,Unnecessary,Unnecessary,Unnecessary,Desirable,Unnecessary,Unnecessary,Essential,Essential,Essential,Essential,Desirable,,Desirable,Desirable,Essential,Desirable,Desirable,Essential,Essential,Desirable,Desirable,Unnecessary,Essential,,Desirable,Desirable,Essential,Desirable,Desirable,Unnecessary,,Desirable,Essential,Unnecessary,Desirable,Unnecessary,Desirable,Desirable,Essential,Desirable,Unnecessary,Unnecessary,Essential,Desirable,Desirable,Essential,Desirable,Unnecessary,Desirable,Unnecessary,Desirable,Desirable,Desirable,Unnecessary,Desirable,Unnecessary,Desirable,Unnecessary,Desirable,Unnecessary,Desirable,Unnecessary,Desirable,Unnecessary,Desirable,,Desirable,Unnecessary,Unnecessary,Essential,,6,6,7,
2021/04/28 4:40:15 pm EET,Male,Academic researcher (professor level),4,3,Yes,Yes,Yes,,Essential,Essential,Essential,Essential,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,,Essential,Essential,Essential,,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,Essential,Essential,Essential,Desirable,,Essential,Essential,Desirable,Essential,Essential,Essential,Essential,Essential,Unnecessary,Unnecessary,Essential,,Essential,Essential,Essential,Essential,Desirable,Desirable,,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Desirable,Desirable,Essential,Essential,Desirable,Desirable,Essential,Unnecessary,Essential,,Essential,Essential,Essential,Essential,,6,5,6,
2021/04/28 8:42:39 pm EET,Male,Academic researcher (post-doc level),4,4,Yes,Yes,Yes,,Desirable,Desirable,Essential,Desirable,Essential,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,,Desirable,Desirable,Essential,,Essential,Essential,Desirable,Essential,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Unnecessary,Desirable,Unnecessary,Desirable,Unnecessary,,Desirable,Desirable,Desirable,Unnecessary,Unnecessary,Desirable,,Desirable,Essential,Desirable,Desirable,Unnecessary,Desirable,Desirable,Essential,Essential,Desirable,Desirable,Essential,Essential,Desirable,Essential,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,Unnecessary,Essential,Essential,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,,Desirable,Desirable,Desirable,Essential,,6,6,6,Thank you for inviting me to this survey. Wish you all the best with your work.
2021/04/28 8:46:28 pm EET,Female,Academic researcher (professor level),4,3,Yes,No,Yes,,Essential,Essential,Essential,Desirable,Essential,Essential,No answer,No answer,Essential,Essential,Essential,Essential,Essential,Essential,,Essential,Essential,Desirable,,Essential,Desirable,No answer,Unnecessary,Desirable,Unnecessary,Unnecessary,Essential,Desirable,Desirable,Unnecessary,No answer,,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,Desirable,Essential,Unnecessary,Unnecessary,Essential,,Essential,No answer,Desirable,No answer,Desirable,Desirable,,Unnecessary,Essential,Desirable,No answer,No answer,Desirable,Unnecessary,Essential,Desirable,Essential,No answer,Desirable,Desirable,Desirable,Essential,Essential,Unnecessary,Essential,Desirable,Essential,Desirable,Desirable,Desirable,Unnecessary,Desirable,Desirable,Unnecessary,Essential,Unnecessary,Essential,Desirable,Desirable,Unnecessary,Essential,,Essential,Essential,Desirable,Desirable,,7,6,7,
2021/04/29 5:23:23 pm EET,Male,Academic researcher (post-doc level),5,3,Yes,Yes,Yes,"Being MDE artifacts part of research projects, their obsolescence can be rapid and uncontrolled due to the variety of application domains for MDE and scarcity of working forces. From a research-wise point of view is more convenient a publication rather than the maintenance of MDE artifacts from previous publications. ",Desirable,Essential,Essential,Desirable,Desirable,Essential,Essential,Desirable,Desirable,Desirable,Desirable,Essential,Unnecessary,Desirable,,Essential,Desirable,Desirable,,Essential,Desirable,Desirable,Unnecessary,Desirable,Desirable,Essential,Essential,Desirable,Desirable,Desirable,No answer,,Essential,Essential,Desirable,Desirable,Desirable,Essential,Essential,Essential,Desirable,Desirable,Essential,,Essential,Unnecessary,Desirable,Desirable,Desirable,Desirable,,No answer,Unnecessary,Desirable,Desirable,No answer,Desirable,Desirable,Essential,Essential,Desirable,Essential,Essential,Desirable,Desirable,Essential,Essential,Desirable,Essential,Desirable,Desirable,No answer,Desirable,Desirable,Desirable,Desirable,Essential,No answer,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,,Desirable,Desirable,Desirable,Desirable,,7,7,7,
2021/04/29 6:06:46 pm EET,Male,Academic researcher (professor level),4,3,Yes,No,No,,Essential,Essential,Essential,Essential,Essential,Essential,Desirable,Desirable,Unnecessary,Essential,Essential,Desirable,Essential,Essential,,Desirable,Essential,Desirable,,Essential,Desirable,Desirable,Unnecessary,No answer,Desirable,No answer,Essential,Desirable,Desirable,Desirable,No answer,,Essential,Essential,Desirable,Desirable,Desirable,Essential,Essential,Essential,Unnecessary,Unnecessary,Desirable,,Essential,Unnecessary,Desirable,Desirable,Desirable,Desirable,,Desirable,Desirable,Unnecessary,Desirable,No answer,Essential,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Essential,Essential,Desirable,Essential,Desirable,Essential,Unnecessary,Essential,Desirable,Essential,Desirable,Desirable,Unnecessary,Essential,Desirable,Essential,Unnecessary,Unnecessary,Unnecessary,Desirable,Unnecessary,Essential,,Essential,Unnecessary,Desirable,Desirable,,6,6,6,
2021/04/29 7:33:18 pm EET,Male,Academic researcher (professor level),4,4,No,Yes,No,"Software sharing: challenges in packaging software in a reusable form. Often, this can take significantly more time than producing the research and software in the first place. Support infrastructure for streamlining the required processes would be really helpful.

Sharing of models etc: the special encoding required for many models can make it very difficult to package large artefact collections in a way that is easily inspectable by others.",Essential,Essential,Essential,Essential,Essential,Essential,Desirable,Essential,Desirable,Essential,Essential,Essential,Essential,Essential,What is the purpose of the artefact?,Essential,Essential,Desirable,,Essential,Desirable,Essential,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Unnecessary,"Where to find required tools and libraries, including in the correct version?",Desirable,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Unnecessary,Unnecessary,Unnecessary,Unnecessary,,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,,Essential,Essential,Essential,Desirable,Desirable,Essential,Desirable,Essential,Essential,Desirable,Desirable,Desirable,Desirable,Unnecessary,Essential,Essential,Desirable,Essential,Desirable,Essential,Essential,Essential,Desirable,Essential,Unnecessary,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,,Desirable,Desirable,Desirable,Desirable,,6,5,6,
2021/04/30 11:54:35 am EET,Male,Industrial Researcher,3,4,No,Yes,Yes,1) Outdated Versions of Modeling Libraries: Often it is very hard to evaluate and possibly run the artifacts due to version conflicts.,Essential,Essential,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,Essential,Desirable,Unnecessary,Unnecessary,Essential,,Desirable,Essential,Essential,,Desirable,Desirable,Essential,Essential,Desirable,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,,Essential,Desirable,Desirable,Essential,Desirable,Essential,Essential,Essential,Desirable,Unnecessary,Essential,,Desirable,No answer,Essential,Desirable,Desirable,Essential,,Desirable,Desirable,Desirable,Unnecessary,Desirable,Essential,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,Desirable,Essential,Unnecessary,Essential,Essential,Essential,Desirable,Essential,Desirable,Desirable,Desirable,Essential,Desirable,Essential,Essential,Desirable,Desirable,Essential,,Essential,Essential,Unnecessary,Unnecessary,,7,6,7,
2021/04/30 3:43:32 pm EET,Male,Academic researcher (professor level),3,3,Yes,Yes,Yes,Adequate Documentation. Versioning differences (compatibility). ,Desirable,Essential,Essential,Desirable,Desirable,Essential,Essential,Unnecessary,Unnecessary,Essential,Unnecessary,Unnecessary,Unnecessary,Essential,,Desirable,Essential,Desirable,,Essential,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Unnecessary,Unnecessary,Unnecessary,Desirable,,Essential,Essential,Unnecessary,Unnecessary,Desirable,Desirable,Unnecessary,Desirable,Unnecessary,Desirable,Essential,,Desirable,Unnecessary,Desirable,Desirable,Unnecessary,Unnecessary,,Desirable,Desirable,Unnecessary,Unnecessary,Unnecessary,Essential,Desirable,Essential,Desirable,Essential,Essential,Essential,Essential,Essential,Essential,Desirable,Unnecessary,Essential,Desirable,Essential,Essential,Desirable,Desirable,Desirable,Unnecessary,Desirable,Unnecessary,Desirable,Desirable,Unnecessary,Desirable,Desirable,Unnecessary,Unnecessary,,Essential,Essential,Desirable,Desirable,,7,4,6,
2021/04/30 9:56:55 pm EET,Male,Academic researcher (pre-PhD level),4,4,Yes,Yes,Yes,,Desirable,Essential,Essential,Desirable,Desirable,Desirable,Desirable,Unnecessary,Desirable,Essential,Essential,Essential,Essential,Essential,,Desirable,Desirable,Desirable,,Desirable,Desirable,Desirable,Unnecessary,Desirable,Desirable,Unnecessary,Desirable,Desirable,Desirable,Essential,Unnecessary,,Unnecessary,Essential,Unnecessary,Desirable,Desirable,Desirable,Desirable,Desirable,Unnecessary,Desirable,Unnecessary,,Desirable,Desirable,Desirable,Unnecessary,Desirable,Desirable,,Unnecessary,Desirable,Desirable,Desirable,Unnecessary,Desirable,Desirable,Essential,Essential,Desirable,Desirable,Essential,Desirable,Desirable,Essential,Desirable,Unnecessary,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Unnecessary,Desirable,Desirable,Desirable,Desirable,Essential,No answer,Desirable,Unnecessary,Desirable,,Desirable,Desirable,Desirable,Desirable,,5,6,4,
2021/05/02 7:30:33 pm EET,Female,Academic researcher (professor level),4,4,Yes,No,No,,Desirable,Essential,Essential,Essential,Essential,Essential,Essential,Desirable,Desirable,Essential,Essential,Essential,Essential,Essential,,Essential,Essential,Essential,,Essential,Desirable,Essential,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Essential,Essential,Desirable,,Desirable,Essential,Desirable,Essential,Desirable,Essential,Desirable,Essential,Desirable,Desirable,Unnecessary,,Essential,Desirable,Desirable,Desirable,Unnecessary,Desirable,,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Essential,Desirable,Essential,Desirable,Essential,Desirable,Desirable,Essential,Desirable,Desirable,Essential,Desirable,Essential,Essential,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,,Desirable,Desirable,Desirable,Desirable,,7,7,7,
2021/05/03 9:14:15 am EET,Male,Industrial Researcher,3,3,Yes,Yes,Yes,Getting to know about the structure of the model ,Essential,Essential,Desirable,Desirable,Essential,Essential,Desirable,Desirable,Desirable,Essential,Essential,Desirable,Essential,Essential,NA,Essential,Essential,Essential,NA,Essential,Essential,Essential,Essential,Desirable,Essential,Essential,Desirable,Desirable,Desirable,Essential,Essential,NA,Essential,Essential,Unnecessary,Essential,Essential,Essential,Desirable,Desirable,Unnecessary,Unnecessary,Unnecessary,,Essential,Desirable,Essential,Essential,Desirable,Essential,,Essential,Essential,Desirable,Desirable,Desirable,Desirable,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,,Essential,Essential,Essential,Unnecessary,,7,6,6,
